ElectionType,ElectionName,GeographyType,GeographyName,DemName,RepName,CountyName,FIPS,Vote,TotalVote,Latitude,Longitude
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Roberts County,46109,0.437085043710264,2965.0572,45.62977349,-96.94614272
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Sanborn County,46111,0.258631762257605,864.6264,44.02345807,-98.09105658
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Spink County,46115,0.349498056637474,2231.4348,44.93824835,-98.34623659
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Stanley County,46117,0.307438943113568,1242.3546,44.41245198,-100.7360867
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Sully County,46119,0.22696514536006,643.3752,44.71542851,-100.131855
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Todd County,46121,0.798094844488946,1504.3626,43.1933652,-100.7186033
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Tripp County,46123,0.214788056392032,1906.836,43.34592545,-99.88408568
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Turner County,46125,0.279115957125845,3215.4204,43.3109081,-97.14865776
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Union County,46127,0.341058772822195,6337.6824,42.83182818,-96.65571268
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Walworth County,46129,0.236784954203812,1762.0038,45.42998641,-100.0313401
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Yankton County,46135,0.422182523629823,7665.9174,43.00895493,-97.39494039
Gubernatorial,South Dakota,State,South Dakota,Ahlers (D),Rhoden* (R),Ziebach County,46137,0.541359404446436,548.7612,44.98058236,-101.6659766
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Anderson County,47001,0.331147827720194,26278.6746,36.11862903,-84.19904346
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Bedford County,47003,0.216293206629643,14478.8532,35.51388628,-86.4596155
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Benton County,47005,0.191124103122673,5242.3434,36.06961024,-88.06869913
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Bledsoe County,47007,0.151883678092305,4472.331,35.59663055,-85.20533487
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Blount County,47009,0.268965050858448,49754.5914,35.68735498,-83.92484736
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Bradley County,47011,0.211288604711018,35435.1264,35.15369028,-84.85962176
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Campbell County,47013,0.156542993347801,11222.676,36.40334413,-84.14937651
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Cannon County,47015,0.173816090960811,4959.2292,35.80842943,-86.06179619
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Carroll County,47017,0.198072782706994,8573.484,35.97307462,-88.45060499
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Carter County,47019,0.189118620380405,17919.1638,36.29228876,-82.12769739
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Cheatham County,47021,0.277979865683418,14884.2378,36.26140435,-87.08648326
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Chester County,47023,0.17953777430511,5452.6776,35.42206909,-88.61425832
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Claiborne County,47025,0.153672103781559,9777.2652,36.48575666,-83.66072369
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Clay County,47027,0.17219733897365,2715.4218,36.55111287,-85.5429723
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Cocke County,47029,0.162901386669878,11295.456,35.92555143,-83.12121537
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Coffee County,47031,0.230537543078438,17914.0692,35.49021487,-86.07559709
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Crockett County,47033,0.212732114302821,4272.186,35.81376271,-89.13938582
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Cumberland County,47035,0.212374706528812,25032.681,35.95070017,-84.9986148
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Davidson County,47037,0.652549860888589,206781.0804,36.16932462,-86.78502875
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Decatur County,47039,0.158376206246588,3941.037,35.60350601,-88.10830091
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),DeKalb County,47041,0.191643311730886,6772.179,35.98021146,-85.83288678
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Dickson County,47043,0.247331895828846,18133.137,36.14932156,-87.35658415
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Dyer County,47045,0.197669372390328,10414.818,36.05918296,-89.4139363
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Fayette County,47047,0.297512670227407,17085.8328,35.19709994,-89.41493045
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Fentress County,47049,0.124212876507515,7062.5712,36.3805182,-84.9326155
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Franklin County,47051,0.241565196664987,14224.851,35.15504791,-86.09233522
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Gibson County,47053,0.247825219001909,15608.3988,35.99666265,-88.93264081
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Giles County,47055,0.232040838563573,9729.2304,35.20194268,-87.03541784
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Grainger County,47057,0.135718755413845,8050.9236,36.2754882,-83.51084097
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Greene County,47059,0.175155279211741,22366.0218,36.17587226,-82.84564638
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Grundy County,47061,0.158024011183638,4572.0396,35.3884299,-85.72237029
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hamblen County,47063,0.211916847867462,18403.1508,36.2171435,-83.26632471
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hamilton County,47065,0.447131253122917,124913.7696,35.18133492,-85.1644476
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hancock County,47067,0.121175821435052,2104.7976,36.52355034,-83.2217117
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hardeman County,47069,0.391334790209171,6783.096,35.2067611,-88.99308826
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hardin County,47071,0.148807101701005,8731.4166,35.19856007,-88.1845967
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hawkins County,47073,0.160232228851787,18961.3734,36.4410474,-82.94554982
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Haywood County,47075,0.515514252107354,4801.2966,35.58313405,-89.28418692
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Henderson County,47077,0.166110568321118,8722.683,35.65381663,-88.38771258
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Henry County,47079,0.229819043784827,10855.137,36.33178059,-88.30116646
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Hickman County,47081,0.20092642386975,7447.5774,35.80374486,-87.47317001
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Houston County,47083,0.214515720870465,2737.9836,36.28616631,-87.71768095
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Humphreys County,47085,0.225741177930086,5943.9426,36.04110957,-87.77571312
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Jackson County,47087,0.193209369668603,4094.6028,36.35953777,-85.67355848
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Jefferson County,47089,0.184144908137546,18610.5738,36.0513409,-83.44652522
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Johnson County,47091,0.157837274013701,5852.2398,36.45484107,-81.85180572
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Knox County,47093,0.413997339774102,158901.3018,35.99332876,-83.93759106
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Lake County,47095,0.232796361066255,1398.8316,36.33529914,-89.49340328
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Lauderdale County,47097,0.325227746765035,5970.8712,35.76118851,-89.63135139
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Lawrence County,47099,0.158893919442131,14096.0304,35.21729152,-87.39523632
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Lewis County,47101,0.177418817873887,4252.5354,35.52726999,-87.49365286
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Lincoln County,47103,0.18195545055167,11637.522,35.14053022,-86.58840969
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Loudon County,47105,0.241963400863905,23908.9578,35.73514674,-84.31125324
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Macon County,47111,0.130841854922254,7449.033,36.53211833,-86.00775763
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Madison County,47113,0.421200642407987,28748.1,35.60806385,-88.83867386
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Marion County,47115,0.228518575628105,10053.8292,35.1294263,-85.62192494
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Marshall County,47117,0.223660016182998,11510.8848,35.46843385,-86.76591028
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Maury County,47119,0.285534900319423,37496.9838,35.6177569,-87.0771147
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),McMinn County,47107,0.184222160931694,17379.864,35.4243615,-84.61781822
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),McNairy County,47109,0.16195481569511,8125.1592,35.17583563,-88.56332928
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Meigs County,47121,0.16737862786816,4405.3734,35.51294836,-84.8129419
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Monroe County,47123,0.170579775652819,16109.1252,35.44293343,-84.25271451
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Montgomery County,47125,0.419713905807248,58610.4618,36.49650951,-87.38247263
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Moore County,47127,0.157571894463474,2621.5356,35.28548298,-86.35914773
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Morgan County,47129,0.13033139093447,6172.4718,36.13501561,-84.64901358
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Obion County,47131,0.181232217087051,9328.2126,36.35824874,-89.1487146
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Overton County,47133,0.184020106397029,7986.1494,36.34428251,-85.28818727
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Perry County,47135,0.158050837469497,2690.6766,35.64313951,-87.85894071
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Pickett County,47137,0.174019866928058,2130.9984,36.55818853,-85.07476517
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Polk County,47139,0.163952127260961,6301.2924,35.11993556,-84.52298798
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Putnam County,47141,0.270897839418249,25141.851,36.14080321,-85.49633518
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Rhea County,47143,0.169366031756422,10397.3508,35.60911854,-84.92418399
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Roane County,47145,0.233850428588698,19711.7352,35.84762955,-84.52335538
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Robertson County,47147,0.253129673567182,25245.9264,36.52536378,-86.87047841
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Rutherford County,47149,0.402510644927048,105870.8826,35.84260355,-86.41692683
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Scott County,47151,0.103591187320939,6950.49,36.42885328,-84.50369331
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Sequatchie County,47153,0.173003022397621,5687.0292,35.37103725,-85.4102441
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Sevier County,47155,0.199752074027217,31680.4062,35.78475751,-83.52376973
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Shelby County,47157,0.641790942748683,233387.9928,35.18412715,-89.89620223
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Smith County,47159,0.180348583281576,6732.15,36.25023609,-85.95654414
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Stewart County,47161,0.185209691780124,4766.3622,36.50150068,-87.83755715
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Sullivan County,47163,0.231875803912294,54423.4284,36.51291546,-82.30419555
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Sumner County,47165,0.299740909882772,70335.3198,36.46938867,-86.46074089
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Tipton County,47167,0.243188680919609,19272.8718,35.49692909,-89.75925274
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Trousdale County,47169,0.21204699636068,3067.677,36.39236244,-86.15630295
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Unicoi County,47171,0.195072462050171,6152.8212,36.11077416,-82.43228458
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Union County,47173,0.148141691561336,6259.08,36.28814616,-83.83725225
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Van Buren County,47175,0.169150163590036,2359.5276,35.6961661,-85.45359622
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Warren County,47177,0.225970071448582,12255.4242,35.67900378,-85.77914118
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Washington County,47179,0.311601540616079,43980.954,36.293414,-82.49711101
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Wayne County,47181,0.117976461925564,4933.0284,35.24027258,-87.78755065
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Weakley County,47183,0.214450203461901,9654.9948,36.29822836,-88.71817942
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),White County,47185,0.171786562966737,9331.8516,35.92662264,-85.45476978
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Williamson County,47187,0.34752608443655,103534.6446,35.89405608,-86.89830897
Gubernatorial,Tennessee,State,Tennessee,Green (D),Blackburn (R),Wilson County,47189,0.308653728225591,58427.784,36.15428192,-86.29778739
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Anderson County,48001,0.193089904112392,13997.0496,31.81341571,-95.65255946
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Andrews County,48003,0.137890348513012,4374.8058,32.30470528,-102.6376348
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Angelina County,48005,0.234736971419855,24887.121,31.25457834,-94.61100866
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Aransas County,48007,0.22075800838536,9403.9038,28.11898396,-96.99699873
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Archer County,48009,0.0956107506864984,3720.5136,33.61569967,-98.68754589
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Armstrong County,48011,0.0729193356711689,804.9468,34.96507426,-101.3574874
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Atascosa County,48013,0.306846267651485,13315.101,28.89331115,-98.52716292
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Austin County,48015,0.185356357810217,11115.6894,29.88707804,-96.27800561
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bailey County,48017,0.183209317834382,1256.9106,34.06860316,-102.8298267
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bandera County,48019,0.191136643401324,9804.1938,29.74699689,-99.24640517
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bastrop County,48021,0.432348879316927,28595.262,30.10367452,-97.31201625
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Baylor County,48023,0.0984084002667576,1204.509,33.61640794,-99.21352901
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bee County,48025,0.323795549542533,6344.2326,28.41736711,-97.74102624
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bell County,48027,0.425029733767571,93983.7252,31.03762665,-97.47823134
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bexar County,48029,0.589832271132202,545074.1652,29.44911665,-98.52016013
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Blanco County,48031,0.243878679594836,6128.076,30.26640707,-98.3999852
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Borden County,48033,0.0356237489164875,280.9308,32.74363984,-101.4316509
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bosque County,48035,0.162919642188119,6909.0054,31.90035901,-97.63435711
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Bowie County,48037,0.252937806273147,26494.8312,33.44693757,-94.42378182
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Brazoria County,48039,0.418228897027783,116333.7354,29.18949785,-95.45158629
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Brazos County,48041,0.4037071920795,65876.817,30.66074221,-96.30208322
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Brewster County,48043,0.466551822390901,3285.2892,29.81174561,-103.2522656
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Briscoe County,48045,0.0945430540004415,537.1164,34.53026962,-101.2084947
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Brooks County,48047,0.603731771091989,1735.803,27.03154713,-98.21866528
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Brown County,48049,0.122344720676398,12172.455,31.77417703,-98.99881071
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Burleson County,48051,0.186890644701049,6764.901,30.49219576,-96.62105771
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Burnet County,48053,0.224587625899368,20312.1702,30.78852336,-98.18244138
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Caldwell County,48055,0.447140448865144,11279.4444,29.83714515,-97.61976797
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Calhoun County,48057,0.248973673539003,5671.0176,28.50349599,-96.60474134
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Callahan County,48059,0.100325064723375,5051.6598,32.29760619,-99.37326312
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cameron County,48061,0.540282688281161,83878.2222,26.13427178,-97.51397873
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Camp County,48063,0.235948669279435,3793.2936,32.97374349,-94.97868645
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Carson County,48065,0.0884347685357411,2296.9368,35.40365929,-101.3542669
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cass County,48067,0.165887704491507,10261.2522,33.07772099,-94.34317524
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Castro County,48069,0.18993762142353,1464.3336,34.53004051,-102.2617081
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Chambers County,48071,0.176972985905735,18019.6002,29.73846857,-94.60850621
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cherokee County,48073,0.180432557509453,14801.2686,31.83752856,-95.16565693
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Childress County,48075,0.109004911646402,1640.4612,34.52929885,-100.2077744
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Clay County,48077,0.0987402060563572,4273.6416,33.78558981,-98.20837415
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cochran County,48079,0.17172834458986,642.6474,33.60426094,-102.8285179
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Coke County,48081,0.094959484394368,1311.4956,31.88933528,-100.5295971
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Coleman County,48083,0.097031563636139,3013.092,31.77319682,-99.45287706
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Collin County,48085,0.465398017653294,365100.1422,33.18822716,-96.57266803
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Collingsworth County,48087,0.0988682911814977,874.0878,34.96489439,-100.2700105
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Colorado County,48089,0.207471324329091,7228.5096,29.62080587,-96.52613796
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Comal County,48091,0.278504989958864,74552.9208,29.80840142,-98.2785174
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Comanche County,48093,0.130297803719275,4740.1614,31.94854859,-98.55874953
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Concho County,48095,0.129573319488861,866.8098,31.32686635,-99.86428507
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cooke County,48097,0.166373903692731,14763.423,33.63940669,-97.21276751
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Coryell County,48099,0.297861618223713,17210.2866,31.39078397,-97.79936155
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Cottle County,48101,0.124836559059436,475.9812,34.07767347,-100.2787087
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Crane County,48103,0.142009380362081,1005.0918,31.4287137,-102.5151699
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Crockett County,48105,0.23804240396619,1026.198,30.72293884,-101.4121116
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Crosby County,48107,0.230557805014462,1358.8026,33.61431553,-101.3000364
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Culberson County,48109,0.460056868840083,560.406,31.44657839,-104.5179143
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Dallam County,48111,0.154321127684574,1045.8486,36.27789187,-102.6021107
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Dallas County,48113,0.645316953332571,606757.3986,32.76665041,-96.77788947
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Dawson County,48115,0.182948425476296,2530.5606,32.74255572,-101.9477242
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Deaf Smith County,48117,0.23862817953262,3094.6056,34.96515022,-102.6052738
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Delta County,48119,0.157700339801167,1926.4866,33.38664358,-95.67114037
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Denton County,48121,0.452764901242541,321705.0672,33.20528167,-97.11685878
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),DeWitt County,48123,0.161598150995921,5665.923,29.08147376,-97.35694033
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Dickens County,48125,0.141934876424194,720.522,33.61616822,-100.7788855
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Dimmit County,48127,0.601959187349408,2487.6204,28.42276169,-99.75646833
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Donley County,48129,0.0958384919415173,1227.0708,34.96517499,-100.8140093
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Duval County,48131,0.539454399058615,3232.8876,27.68142846,-98.50873333
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Eastland County,48133,0.113459771500498,6051.657,32.32743996,-98.83243566
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Ector County,48135,0.249049411999929,30793.218,31.86898877,-102.5429428
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Edwards County,48137,0.134233360982968,729.2556,29.98273014,-100.3050897
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Ellis County,48139,0.343879873714336,71770.5414,32.34880007,-96.79470819
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),El Paso County,48141,0.639717383167628,180698.184,31.76884214,-106.2352418
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Erath County,48143,0.164426589739317,13260.516,32.23614282,-98.21770884
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Falls County,48145,0.273989902480708,4536.3774,31.25354356,-96.93634455
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Fannin County,48147,0.169601509573815,11830.389,33.59387579,-96.10669521
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Fayette County,48149,0.186940750261748,9617.1492,29.87663549,-96.91986981
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Fisher County,48151,0.172728833046242,1322.4126,32.74281316,-100.4019302
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Floyd County,48153,0.160285367502595,1508.7294,34.07227468,-101.3031546
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Foard County,48155,0.155272232099465,393.012,33.97478308,-99.77794293
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Fort Bend County,48157,0.537029925046757,256842.0756,29.52747353,-95.77093789
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Franklin County,48159,0.148793223867901,3847.1508,33.17532732,-95.21903806
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Freestone County,48161,0.166091647272307,6549.4722,31.7044343,-96.14897872
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Frio County,48163,0.468429168296651,3572.0424,28.86751206,-99.10804207
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Gaines County,48165,0.0847948517963996,4641.9084,32.74057746,-102.6353739
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Galveston County,48167,0.383609704090489,114284.2506,29.3895025,-94.95985195
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Garza County,48169,0.128821763967616,1155.0186,33.17969345,-101.2984114
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Gillespie County,48171,0.198149257786141,11908.2636,30.31824095,-98.94676915
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Glasscock County,48173,0.0547404727900619,481.0758,31.86942909,-101.5207776
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Goliad County,48175,0.21042020295121,2879.1768,28.65724851,-97.42628751
Gubernatorial,Texas,State,Texas,Hinojosa (D),Abbott* (R),Gonzales County,48177,0.224620884074297,5611.338,29.45652075,-97.49248742
