Date,ElectionName,DemChance,RepChance,DemEstimate,RepEstimate,DemLow95,DemHigh95,RepLow95,RepHigh95
2026-05-13,Indiana-02,0,1,0.3871,0.6129,0.339582794,0.434680073,0.565319927,0.660417206
2026-05-13,Indiana-03,0,1,0.3553,0.6447,0.307766711,0.402752428,0.597247572,0.692233289
2026-05-13,Indiana-04,0,1,0.3637,0.6363,0.316316997,0.411000252,0.588999748,0.683683003
2026-05-13,Indiana-05,0.02,0.98,0.4409,0.5591,0.393532668,0.488226149,0.511773851,0.606467332
2026-05-13,Indiana-06,0,1,0.3579,0.6421,0.31037538,0.405393478,0.594606522,0.68962462
2026-05-13,Indiana-07,1,0,0.742,0.258,0.693885746,0.790050996,0.209949004,0.306114254
2026-05-13,Indiana-08,0,1,0.3325,0.6675,0.284974208,0.380124848,0.619875152,0.715025792
2026-05-13,Indiana-09,0,1,0.3713,0.6287,0.323827325,0.418782844,0.581217156,0.676172675
2026-05-13,Iowa-01,0.7713,0.2287,0.5214,0.4786,0.474072117,0.568654746,0.431345254,0.525927883
2026-05-13,Iowa-02,0.476,0.524,0.4983,0.5017,0.452209294,0.544423183,0.455576817,0.547790706
2026-05-13,Iowa-03,0.6197,0.3803,0.5086,0.4914,0.461952518,0.555342077,0.444657923,0.538047482
2026-05-13,Iowa-04,0,1,0.3784,0.6216,0.329352288,0.427392655,0.572607345,0.670647712
2026-05-13,Kansas-01,0,1,0.3511,0.6489,0.303585468,0.398623286,0.601376714,0.696414532
2026-05-13,Kansas-02,0.0064,0.9936,0.4278,0.5722,0.380115666,0.475459098,0.524540902,0.619884334
2026-05-13,Kansas-03,0.9982,0.0018,0.5854,0.4146,0.537247132,0.633524022,0.366475978,0.462752868
2026-05-13,Kansas-04,0,1,0.3863,0.6137,0.338595222,0.433934755,0.566065245,0.661404778
2026-05-13,Kentucky-01,0,1,0.2869,0.7131,0.239316514,0.334468583,0.665531417,0.760683486
2026-05-13,Kentucky-02,0,1,0.3054,0.6946,0.257740413,0.352963773,0.647036227,0.742259587
2026-05-13,Kentucky-03,1,0,0.6472,0.3528,0.599254631,0.695088184,0.304911816,0.400745369
2026-05-13,Kentucky-04,0,1,0.35,0.65,0.297287982,0.402772929,0.597227071,0.702712018
2026-05-13,Kentucky-05,0,1,0.2067,0.7933,0.1538681,0.259446652,0.740553348,0.8461319
2026-05-13,Kentucky-06,0.1593,0.8407,0.4721,0.5279,0.426140923,0.518097255,0.481902745,0.573859077
2026-05-13,Louisiana-01,0,1,0.2968,0.7032,0.248435787,0.345091025,0.654908975,0.751564213
2026-05-13,Louisiana-02,1,0,1,0,1,1,0,0
2026-05-13,Louisiana-03,0,1,0.2892,0.7108,0.241043058,0.337436008,0.662563992,0.758956942
2026-05-13,Louisiana-04,0,1,0.2688,0.7312,0.215666129,0.322023612,0.677976388,0.784333871
2026-05-13,Louisiana-05,0,1,0.3575,0.6425,0.308029388,0.407051161,0.592948839,0.691970612
2026-05-13,Louisiana-06,1,0,0.6488,0.3512,0.600500405,0.697168653,0.302831347,0.399499595
2026-05-13,Maine-01,1,0,0.6483,0.3517,0.600618456,0.695981114,0.304018886,0.399381544
2026-05-13,Maine-02,0.2885,0.7115,0.4848,0.5152,0.439840342,0.529690104,0.470309896,0.560159658
2026-05-13,Maryland-01,0.0056,0.9944,0.4262,0.5738,0.378391213,0.474054718,0.525945282,0.621608787
2026-05-13,Maryland-02,1,0,0.6343,0.3657,0.586464494,0.682198078,0.317801922,0.413535506
2026-05-13,Maryland-03,1,0,0.6519,0.3481,0.604066291,0.699797308,0.300202692,0.395933709
2026-05-13,Maryland-04,1,0,0.9197,0.0803,0.871774469,0.967668471,0.032331529,0.128225531
2026-05-13,Maryland-05,1,0,0.7112,0.2888,0.661762855,0.760644759,0.239355241,0.338237145
2026-05-13,Maryland-06,0.9913,0.0087,0.5694,0.4306,0.521408941,0.617326078,0.382673922,0.478591059
2026-05-13,Maryland-07,1,0,0.8517,0.1483,0.803551394,0.899764567,0.100235433,0.196448606
2026-05-13,Maryland-08,1,0,0.8264,0.1736,0.778355132,0.874384926,0.125615074,0.221644868
2026-05-13,Massachusetts-01,0.9998,0.0002,0.6131,0.3869,0.560296323,0.66587222,0.33412778,0.439703677
2026-05-13,Massachusetts-02,1,0,0.6638,0.3362,0.61066771,0.716879067,0.283120933,0.38933229
2026-05-13,Massachusetts-03,1,0,0.6371,0.3629,0.584217805,0.689948376,0.310051624,0.415782195
2026-05-13,Massachusetts-04,1,0,0.6461,0.3539,0.593115281,0.699146207,0.300853793,0.406884719
2026-05-13,Massachusetts-05,1,0,0.7757,0.2243,0.722444353,0.828918612,0.171081388,0.277555647
2026-05-13,Massachusetts-06,1,0,0.6428,0.3572,0.593664698,0.692016735,0.307983265,0.406335302
2026-05-13,Massachusetts-07,1,0,0.8651,0.1349,0.811754959,0.918442411,0.081557589,0.188245041
2026-05-13,Massachusetts-08,1,0,0.7167,0.2833,0.668860223,0.764558718,0.235441282,0.331139777
2026-05-13,Massachusetts-09,0.9993,0.0007,0.5921,0.4079,0.544446465,0.639722684,0.360277316,0.455553535
2026-05-13,Michigan-01,0.0164,0.9836,0.4381,0.5619,0.390412211,0.485809255,0.514190745,0.609587789
2026-05-13,Michigan-02,0,1,0.3625,0.6375,0.315048269,0.409930548,0.590069452,0.684951731
2026-05-13,Michigan-03,0.9973,0.0027,0.5809,0.4191,0.533086061,0.628635731,0.371364269,0.466913939
2026-05-13,Michigan-04,0.24,0.76,0.4801,0.5199,0.433685261,0.526469101,0.473530899,0.566314739
2026-05-13,Michigan-05,0,1,0.369,0.631,0.32144612,0.416492395,0.583507605,0.67855388
2026-05-13,Michigan-06,1,0,0.6707,0.3293,0.622552707,0.7189348,0.2810652,0.377447293
2026-05-13,Michigan-07,0.6821,0.3179,0.5133,0.4867,0.467086394,0.559521182,0.440478818,0.532913606
2026-05-13,Michigan-08,0.9695,0.0305,0.5545,0.4455,0.50665112,0.602371088,0.397628912,0.49334888
2026-05-13,Michigan-09,0,1,0.343,0.657,0.295430443,0.390606965,0.609393035,0.704569557
2026-05-13,Michigan-10,0.5776,0.4224,0.5055,0.4945,0.459174238,0.551857398,0.448142602,0.540825762
2026-05-13,Michigan-11,1,0,0.6238,0.3762,0.574196235,0.673323723,0.326676277,0.425803765
2026-05-13,Michigan-12,1,0,0.7563,0.2437,0.708013003,0.804541167,0.195458833,0.291986997
2026-05-13,Michigan-13,1,0,0.7614,0.2386,0.713241072,0.809523891,0.190476109,0.286758928
2026-05-13,Minnesota-01,0.0625,0.9375,0.4567,0.5433,0.410294788,0.503136185,0.496863815,0.589705212
2026-05-13,Minnesota-02,0.9888,0.0112,0.5684,0.4316,0.51914946,0.617568062,0.382431938,0.48085054
2026-05-13,Minnesota-03,1,0,0.6301,0.3699,0.58186533,0.678320212,0.321679788,0.41813467
2026-05-13,Minnesota-04,1,0,0.707,0.293,0.658601227,0.755490031,0.244509969,0.341398773
2026-05-13,Minnesota-05,1,0,0.8032,0.1968,0.755005345,0.851483535,0.148516465,0.244994655
2026-05-13,Minnesota-06,0.0013,0.9987,0.4125,0.5875,0.364930356,0.460123715,0.539876285,0.635069644
2026-05-13,Minnesota-07,0,1,0.3304,0.6696,0.282768306,0.378047548,0.621952452,0.717231694
2026-05-13,Minnesota-08,0.0434,0.9566,0.4504,0.5496,0.402811241,0.49803513,0.50196487,0.597188759
2026-05-13,Mississippi-01,0,1,0.3401,0.6599,0.292070456,0.388157924,0.611842076,0.707929544
2026-05-13,Mississippi-02,1,0,0.6523,0.3477,0.604235481,0.700418314,0.299581686,0.395764519
2026-05-13,Mississippi-03,0.0003,0.9997,0.3882,0.6118,0.335040834,0.441406509,0.558593491,0.664959166
2026-05-13,Mississippi-04,0,1,0.2993,0.7007,0.251349383,0.347317743,0.652682257,0.748650617
2026-05-13,Missouri-01,1,0,0.8445,0.1555,0.795954233,0.893050176,0.106949824,0.204045767
2026-05-13,Missouri-02,0.0976,0.9024,0.4622,0.5378,0.414295286,0.510188733,0.489811267,0.585704714
2026-05-13,Missouri-03,0.0077,0.9923,0.43,0.57,0.382571111,0.477516253,0.522483747,0.617428889
2026-05-13,Missouri-04,0.0019,0.9981,0.4163,0.5837,0.368805786,0.463746434,0.536253566,0.631194214
2026-05-13,Missouri-05,0.0225,0.9775,0.4415,0.5585,0.393570876,0.489506933,0.510493067,0.606429124
2026-05-13,Missouri-06,0.0005,0.9995,0.4019,0.5981,0.352802626,0.450950471,0.549049529,0.647197374
2026-05-13,Missouri-07,0,1,0.3014,0.6986,0.25371406,0.349177969,0.650822031,0.74628594
2026-05-13,Missouri-08,0,1,0.2542,0.7458,0.206503941,0.301909696,0.698090304,0.793496059
2026-05-13,Montana-01,0.2014,0.7986,0.4765,0.5235,0.430196836,0.522743644,0.477256356,0.569803164
2026-05-13,Montana-02,0,1,0.3652,0.6348,0.317482192,0.412943298,0.587056702,0.682517808
2026-05-13,Nebraska-01,0.0199,0.9801,0.4406,0.5594,0.393177711,0.488120396,0.511879604,0.606822289
2026-05-13,Nebraska-02,0.984,0.016,0.5643,0.4357,0.514990438,0.613581785,0.386418215,0.485009562
2026-05-13,Nebraska-03,0,1,0.2363,0.7637,0.188701042,0.283965914,0.716034086,0.811298958
2026-05-13,Nevada-01,0.9628,0.0372,0.5521,0.4479,0.504059005,0.600062416,0.399937584,0.495940995
2026-05-13,Nevada-02,0.0645,0.9355,0.4543,0.5457,0.404866389,0.503825109,0.496174891,0.595133611
2026-05-13,Nevada-03,0.8342,0.1658,0.5284,0.4716,0.48025381,0.576631018,0.423368982,0.51974619
2026-05-13,Nevada-04,0.9704,0.0296,0.5551,0.4449,0.507052198,0.603062138,0.396937862,0.492947802
2026-05-13,New Hampshire-01,0.9409,0.0591,0.5466,0.4534,0.497545207,0.595670027,0.404329973,0.502454793
2026-05-13,New Hampshire-02,0.9889,0.0111,0.5642,0.4358,0.517981953,0.610336693,0.389663307,0.482018047
2026-05-13,New Jersey-01,1,0,0.6216,0.3784,0.573926047,0.669276526,0.330723474,0.426073953
2026-05-13,New Jersey-02,0.0418,0.9582,0.4497,0.5503,0.40181385,0.49752706,0.50247294,0.59818615
2026-05-13,New Jersey-03,0.9972,0.0028,0.5802,0.4198,0.532519241,0.627940225,0.372059775,0.467480759
2026-05-13,New Jersey-04,0,1,0.3568,0.6432,0.309154769,0.404529246,0.595470754,0.690845231
2026-05-13,New Jersey-05,0.9959,0.0041,0.5769,0.4231,0.529047053,0.624783928,0.375216072,0.470952947
2026-05-13,New Jersey-06,0.9995,0.0005,0.5958,0.4042,0.547539066,0.644066637,0.355933363,0.452460934
2026-05-13,New Jersey-07,0.6731,0.3269,0.513,0.487,0.465201198,0.560892103,0.439107897,0.534798802
2026-05-13,New Jersey-08,1,0,1,0,1,1,0,0
2026-05-13,New Jersey-09,0.9518,0.0482,0.5484,0.4516,0.500524564,0.596229719,0.403770281,0.499475436
2026-05-13,New Jersey-10,1,0,0.7985,0.2015,0.750298378,0.846725723,0.153274277,0.249701622
2026-05-13,New Jersey-11,1,0,0.6231,0.3769,0.575257314,0.670989837,0.329010163,0.424742686
2026-05-13,New Jersey-12,1,0,0.6608,0.3392,0.611226419,0.710455624,0.289544376,0.388773581
2026-05-13,New Mexico-01,0.9995,0.0005,0.5948,0.4052,0.547271729,0.642290212,0.357709788,0.452728271
2026-05-13,New Mexico-02,0.9221,0.0779,0.5398,0.4602,0.493676277,0.585995105,0.414004895,0.506323723
2026-05-13,New Mexico-03,0.9976,0.0024,0.5813,0.4187,0.533774536,0.628862258,0.371137742,0.466225464
2026-05-13,New York-01,0.252,0.748,0.4809,0.5191,0.433979807,0.527872708,0.472127292,0.566020193
2026-05-13,New York-02,0.0177,0.9823,0.4386,0.5614,0.390682464,0.486615485,0.513384515,0.609317536
2026-05-13,New York-03,0.8814,0.1186,0.5346,0.4654,0.486458033,0.582686073,0.417313927,0.513541967
2026-05-13,New York-04,0.9563,0.0437,0.5495,0.4505,0.501851453,0.597053286,0.402946714,0.498148547
2026-05-13,New York-05,1,0,0.7528,0.2472,0.704677155,0.800828862,0.199171138,0.295322845
2026-05-13,New York-06,1,0,0.619,0.381,0.570650899,0.667353967,0.332646033,0.429349101
2026-05-13,New York-07,1,0,0.7682,0.2318,0.718798703,0.817700505,0.182299495,0.281201297
2026-05-13,New York-08,1,0,0.775,0.225,0.726937756,0.823069046,0.176930954,0.273062244
2026-05-13,New York-09,1,0,0.762,0.238,0.713942912,0.810043428,0.189956572,0.286057088
2026-05-13,New York-10,1,0,0.8427,0.1573,0.793183637,0.89215923,0.10784077,0.206816363
2026-05-13,New York-11,0.0001,0.9999,0.3875,0.6125,0.339517055,0.435560668,0.564439332,0.660482945
2026-05-13,New York-12,1,0,0.8615,0.1385,0.812098087,0.910854903,0.089145097,0.187901913
2026-05-13,New York-13,1,0,0.8376,0.1624,0.788145773,0.887089989,0.112910011,0.211854227
2026-05-13,New York-14,1,0,0.7114,0.2886,0.663426003,0.759455397,0.240544603,0.336573997
2026-05-13,New York-15,1,0,0.8039,0.1961,0.755851194,0.851861422,0.148138578,0.244148806
2026-05-13,New York-16,1,0,0.7407,0.2593,0.692660572,0.788718291,0.211281709,0.307339428
2026-05-13,New York-17,0.6834,0.3166,0.5139,0.4861,0.466057076,0.56169036,0.43830964,0.533942924
2026-05-13,New York-18,0.9992,0.0008,0.5917,0.4083,0.544071183,0.639323013,0.360676987,0.455928817
2026-05-13,New York-19,0.9577,0.0423,0.5501,0.4499,0.502309077,0.597875093,0.402124907,0.497690923
2026-05-13,New York-20,1,0,0.6316,0.3684,0.583555086,0.679620947,0.320379053,0.416444914
2026-05-13,New York-21,0.0098,0.9902,0.4302,0.5698,0.381055403,0.479401602,0.520598398,0.618944597
2026-05-13,New York-22,0.997,0.003,0.5799,0.4201,0.531989816,0.627775089,0.372224911,0.468010184
2026-05-13,New York-23,0,1,0.3851,0.6149,0.337553185,0.432602518,0.567397482,0.662446815
2026-05-13,New York-24,0,1,0.382,0.618,0.334422753,0.429652441,0.570347559,0.665577247
2026-05-13,New York-25,1,0,0.6387,0.3613,0.590552151,0.686796838,0.313203162,0.409447849
2026-05-13,New York-26,1,0,0.6676,0.3324,0.619602845,0.715535676,0.284464324,0.380397155
2026-05-13,North Carolina-01,0.4384,0.5616,0.4956,0.5044,0.448728507,0.542442431,0.457557569,0.551271493
2026-05-13,North Carolina-02,1,0,0.7159,0.2841,0.667859641,0.763867684,0.236132316,0.332140359
2026-05-13,North Carolina-03,0.1321,0.8679,0.4641,0.5359,0.411144953,0.517010061,0.482989939,0.588855047
2026-05-13,North Carolina-04,1,0,0.7717,0.2283,0.723690582,0.819625525,0.180374475,0.276309418
2026-05-13,North Carolina-05,0.0198,0.9802,0.4405,0.5595,0.392866276,0.48804711,0.51195289,0.607133724
2026-05-13,North Carolina-06,0.0426,0.9574,0.4446,0.5554,0.391597436,0.49753881,0.50246119,0.608402564
2026-05-13,North Carolina-07,0.0484,0.9516,0.4518,0.5482,0.404133532,0.499539438,0.500460562,0.595866468
2026-05-13,North Carolina-08,0.0113,0.9887,0.4336,0.5664,0.385638053,0.481462869,0.518537131,0.614361947
2026-05-13,North Carolina-09,0.0201,0.9799,0.4404,0.5596,0.392643423,0.488162916,0.511837084,0.607356577
2026-05-13,North Carolina-10,0.0075,0.9925,0.4309,0.5691,0.384071389,0.477663478,0.522336522,0.615928611
2026-05-13,North Carolina-11,0.1825,0.8175,0.4742,0.5258,0.427259916,0.521076073,0.478923927,0.572740084
2026-05-13,North Carolina-12,1,0,0.7778,0.2222,0.729841261,0.825660711,0.174339289,0.270158739
2026-05-13,North Carolina-13,0.0329,0.9671,0.4464,0.5536,0.398384254,0.494317202,0.505682798,0.601615746
2026-05-13,North Carolina-14,0.0477,0.9523,0.4525,0.5475,0.405719795,0.49934736,0.50065264,0.594280205
2026-05-13,North Dakota-00,0,1,0.3335,0.6665,0.285902128,0.38116039,0.61883961,0.714097872
2026-05-13,Ohio-01,0.8832,0.1168,0.5341,0.4659,0.487021122,0.581155444,0.418844556,0.512978878
2026-05-13,Ohio-02,0,1,0.3166,0.6834,0.269036822,0.364224768,0.635775232,0.730963178
2026-05-13,Ohio-03,1,0,0.7439,0.2561,0.695960018,0.791936916,0.208063084,0.304039982
2026-05-13,Ohio-04,0,1,0.3143,0.6857,0.266803219,0.361832739,0.638167261,0.733196781
2026-05-13,Ohio-05,0.0001,0.9999,0.3884,0.6116,0.340856537,0.435912232,0.564087768,0.659143463
2026-05-13,Ohio-06,0,1,0.3547,0.6453,0.307030473,0.402313486,0.597686514,0.692969527
2026-05-13,Ohio-07,0.0473,0.9527,0.4516,0.5484,0.40398327,0.499219422,0.500780578,0.59601673
2026-05-13,Ohio-08,0.0329,0.9671,0.4469,0.5531,0.399525189,0.494370851,0.505629149,0.600474811
2026-05-13,Ohio-09,0.5467,0.4533,0.5034,0.4966,0.455631199,0.551183948,0.448816052,0.544368801
2026-05-13,Ohio-10,0.024,0.976,0.4429,0.5571,0.395326041,0.490402661,0.509597339,0.604673959
2026-05-13,Ohio-11,1,0,0.828,0.172,0.779817665,0.876163395,0.123836605,0.220182335
2026-05-13,Ohio-12,0,1,0.3646,0.6354,0.316982915,0.412248781,0.587751219,0.683017085
2026-05-13,Ohio-13,0.971,0.029,0.5551,0.4449,0.507302186,0.60292389,0.39707611,0.492697814
2026-05-13,Ohio-14,0.0001,0.9999,0.3934,0.6066,0.345739244,0.440983764,0.559016236,0.654260756
2026-05-13,Ohio-15,0.1293,0.8707,0.4674,0.5326,0.419982804,0.514863932,0.485136068,0.580017196
2026-05-13,Oklahoma-01,0.0045,0.9955,0.421,0.579,0.371193943,0.470749996,0.529250004,0.628806057
2026-05-13,Oklahoma-02,0,1,0.2498,0.7502,0.201486277,0.298016784,0.701983216,0.798513723
2026-05-13,Oklahoma-03,0,1,0.2955,0.7045,0.242393705,0.34850944,0.65149056,0.757606295
2026-05-13,Oklahoma-04,0,1,0.3372,0.6628,0.289147171,0.385232387,0.614767613,0.710852829
2026-05-13,Oklahoma-05,0.0059,0.9941,0.4262,0.5738,0.377864701,0.474447062,0.525552938,0.622135299
2026-05-13,Oregon-01,1,0,0.7326,0.2674,0.684592309,0.780684559,0.219315441,0.315407691
2026-05-13,Oregon-02,0,1,0.3676,0.6324,0.319612229,0.415593518,0.584406482,0.680387771
2026-05-13,Oregon-03,1,0,0.7571,0.2429,0.70923701,0.804956535,0.195043465,0.29076299
2026-05-13,Oregon-04,0.9918,0.0082,0.57,0.43,0.52200409,0.617993553,0.382006447,0.47799591
2026-05-13,Oregon-05,0.9644,0.0356,0.5523,0.4477,0.504625741,0.60006985,0.39993015,0.495374259
2026-05-13,Oregon-06,0.984,0.016,0.5623,0.4377,0.514510168,0.610065188,0.389934812,0.485489832
2026-05-13,Pennsylvania-01,0.2951,0.7049,0.4848,0.5152,0.438173929,0.531333465,0.468666535,0.561826071
2026-05-13,Pennsylvania-02,1,0,0.7337,0.2663,0.685656474,0.781673103,0.218326897,0.314343526
2026-05-13,Pennsylvania-03,1,0,1,0,1,1,0,0
2026-05-13,Pennsylvania-04,1,0,0.6238,0.3762,0.575758809,0.6717537,0.3282463,0.424241191
2026-05-13,Pennsylvania-05,1,0,0.6838,0.3162,0.635725527,0.731889542,0.268110458,0.364274473
2026-05-13,Pennsylvania-06,0.9996,0.0004,0.5979,0.4021,0.550006582,0.645709983,0.354290017,0.449993418
2026-05-13,Pennsylvania-07,0.672,0.328,0.5129,0.4871,0.465151832,0.560734693,0.439265307,0.534848168
2026-05-13,Pennsylvania-08,0.549,0.451,0.5035,0.4965,0.45649301,0.550554665,0.449445335,0.54350699
2026-05-13,Pennsylvania-09,0,1,0.3252,0.6748,0.277443643,0.372890384,0.627109616,0.722556357
2026-05-13,Pennsylvania-10,0.7319,0.2681,0.5175,0.4825,0.470898323,0.564179925,0.435820075,0.529101677
2026-05-13,Pennsylvania-11,0.0005,0.9995,0.4047,0.5953,0.357043901,0.452413476,0.547586524,0.642956099
2026-05-13,Pennsylvania-12,0.9999,0.0001,0.606,0.394,0.558074387,0.6539592,0.3460408,0.441925613
2026-05-13,Pennsylvania-13,0,1,0.2889,0.7111,0.241132537,0.336598022,0.663401978,0.758867463
2026-05-13,Pennsylvania-14,0,1,0.3629,0.6371,0.315259041,0.410510047,0.589489953,0.684740959
2026-05-13,Pennsylvania-15,0,1,0.3225,0.6775,0.27495021,0.370074276,0.629925724,0.72504979
2026-05-13,Pennsylvania-16,0.0002,0.9998,0.3992,0.6008,0.351757578,0.446707496,0.553292504,0.648242422
2026-05-13,Pennsylvania-17,0.9925,0.0075,0.5709,0.4291,0.522967722,0.618919424,0.381080576,0.477032278
2026-05-13,Rhode Island-01,1,0,0.6773,0.3227,0.629456042,0.725180224,0.274819776,0.370543958
2026-05-13,Rhode Island-02,0.9997,0.0003,0.5994,0.4006,0.55182686,0.646999864,0.353000136,0.44817314
2026-05-13,South Carolina-01,0.2006,0.7994,0.4763,0.5237,0.42981508,0.522761581,0.477238419,0.57018492
2026-05-13,South Carolina-02,0.0391,0.9609,0.4489,0.5511,0.401227839,0.496614367,0.503385633,0.598772161
2026-05-13,South Carolina-03,0,1,0.2976,0.7024,0.250022581,0.345087454,0.654912546,0.749977419
2026-05-13,South Carolina-04,0.0034,0.9966,0.4213,0.5787,0.373515696,0.469057489,0.530942511,0.626484304
2026-05-13,South Carolina-05,0.0065,0.9935,0.4258,0.5742,0.376545487,0.474975371,0.525024629,0.623454513
2026-05-13,South Carolina-06,1,0,0.6541,0.3459,0.606306324,0.701899416,0.298100584,0.393693676
2026-05-13,South Carolina-07,0,1,0.3867,0.6133,0.338920436,0.4344638,0.5655362,0.661079564
2026-05-13,South Dakota-00,0.0001,0.9999,0.386,0.614,0.336932524,0.435156465,0.564843535,0.663067476
2026-05-13,Tennessee-01,0,1,0.2311,0.7689,0.183369613,0.278808596,0.721191404,0.816630387
2026-05-13,Tennessee-02,0,1,0.3463,0.6537,0.298775708,0.393912204,0.606087796,0.701224292
2026-05-13,Tennessee-03,0,1,0.3383,0.6617,0.290643094,0.385978233,0.614021767,0.709356906
2026-05-13,Tennessee-04,0.001,0.999,0.4106,0.5894,0.36290008,0.458362717,0.541637283,0.63709992
2026-05-13,Tennessee-05,0.0029,0.9971,0.4196,0.5804,0.371616326,0.467493962,0.532506038,0.628383674
2026-05-13,Tennessee-06,0.0009,0.9991,0.4068,0.5932,0.35766448,0.455850985,0.544149015,0.64233552
2026-05-13,Tennessee-07,0.0421,0.9579,0.4499,0.5501,0.402137567,0.497612114,0.502387886,0.597862433
2026-05-13,Tennessee-08,0.0016,0.9984,0.4137,0.5863,0.365457271,0.461897827,0.538102173,0.634542729
2026-05-13,Tennessee-09,0.0209,0.9791,0.4405,0.5595,0.392462665,0.488610524,0.511389476,0.607537335
2026-05-13,Texas-01,0,1,0.2825,0.7175,0.22920207,0.335749181,0.664250819,0.77079793
2026-05-13,Texas-02,0.0063,0.9937,0.4251,0.5749,0.375770206,0.474472886,0.525527114,0.624229794
2026-05-13,Texas-03,0.0002,0.9998,0.3974,0.6026,0.349321234,0.445443792,0.554556208,0.650678766
2026-05-13,Texas-04,0.0002,0.9998,0.3948,0.6052,0.346654834,0.443012226,0.556987774,0.653345166
2026-05-13,Texas-05,0.003,0.997,0.4196,0.5804,0.37141073,0.46778598,0.53221402,0.62858927
2026-05-13,Texas-06,0.0006,0.9994,0.4057,0.5943,0.357578717,0.453837497,0.546162503,0.642421283
2026-05-13,Texas-07,1,0,0.6583,0.3417,0.610297829,0.706221528,0.293778472,0.389702171
2026-05-13,Texas-08,0.0004,0.9996,0.3986,0.6014,0.349297817,0.44795265,0.55204735,0.650702183
2026-05-13,Texas-09,0.0167,0.9833,0.4361,0.5639,0.386715985,0.485524084,0.514475916,0.613284015
2026-05-13,Texas-10,0.0086,0.9914,0.4287,0.5713,0.379438188,0.47787813,0.52212187,0.620561812
2026-05-13,Texas-11,0,1,0.3575,0.6425,0.30438066,0.41062914,0.58937086,0.69561934
2026-05-13,Texas-12,0.0001,0.9999,0.3921,0.6079,0.34408978,0.440167277,0.559832723,0.65591022
2026-05-13,Texas-13,0,1,0.296,0.704,0.242894217,0.349073408,0.650926592,0.757105783
2026-05-13,Texas-14,0.0002,0.9998,0.3977,0.6023,0.349647649,0.445743873,0.554256127,0.650352351
2026-05-13,Texas-15,0.0806,0.9194,0.4598,0.5402,0.41268796,0.506990485,0.493009515,0.58731204
2026-05-13,Texas-16,1,0,0.6253,0.3747,0.577812087,0.672759988,0.327240012,0.422187913
2026-05-13,Texas-17,0.0013,0.9987,0.4122,0.5878,0.364324844,0.460041621,0.539958379,0.635675156
2026-05-13,Texas-18,1,0,0.8275,0.1725,0.774304383,0.880678878,0.119321122,0.225695617
2026-05-13,Texas-19,0,1,0.278,0.722,0.228861352,0.327040276,0.672959724,0.771138648
2026-05-13,Texas-20,1,0,0.6892,0.3108,0.636512381,0.74192965,0.25807035,0.363487619
2026-05-13,Texas-21,0.0111,0.9889,0.4317,0.5683,0.38250903,0.480813506,0.519186494,0.61749097
2026-05-13,Texas-22,0.0067,0.9933,0.4257,0.5743,0.376192582,0.475109769,0.524890231,0.623807418
2026-05-13,Texas-23,0.1568,0.8432,0.4716,0.5284,0.425268454,0.517947839,0.482052161,0.574731546
2026-05-13,Texas-24,0.0139,0.9861,0.4358,0.5642,0.387828604,0.483800721,0.516199279,0.612171396
2026-05-13,Texas-25,0.0027,0.9973,0.4097,0.5903,0.356273153,0.463101098,0.536898902,0.643726847
2026-05-13,Texas-26,0.0002,0.9998,0.3978,0.6022,0.349753742,0.445788746,0.554211254,0.650246258
2026-05-13,Texas-27,0.0026,0.9974,0.4185,0.5815,0.370545097,0.466376627,0.533623373,0.629454903
2026-05-13,Texas-28,0.842,0.158,0.5289,0.4711,0.481492497,0.576319483,0.423680517,0.518507503
2026-05-13,Texas-29,1,0,0.7224,0.2776,0.674696676,0.770119292,0.229880708,0.325303324
2026-05-13,Texas-30,1,0,0.7785,0.2215,0.728800933,0.828240849,0.171759151,0.271199067
2026-05-13,Texas-31,0.0004,0.9996,0.4033,0.5967,0.355429647,0.451108935,0.548891065,0.644570353
2026-05-13,Texas-32,0.0419,0.9581,0.448,0.552,0.39855144,0.497488118,0.502511882,0.60144856
2026-05-13,Texas-33,1,0,0.7031,0.2969,0.655349297,0.750751155,0.249248845,0.344650703
2026-05-13,Texas-34,0.5866,0.4134,0.5061,0.4939,0.45991881,0.552377708,0.447622292,0.54008119
2026-05-13,Texas-35,0.309,0.691,0.4851,0.5149,0.435873962,0.534293527,0.465706473,0.564126038
2026-05-13,Texas-36,0.0003,0.9997,0.3985,0.6015,0.350285631,0.446644006,0.553355994,0.649714369
2026-05-13,Texas-37,1,0,0.8266,0.1734,0.778816277,0.874467629,0.125532371,0.221183723
2026-05-13,Texas-38,0.0173,0.9827,0.4365,0.5635,0.387045389,0.485928232,0.514071768,0.612954611
2026-05-13,Utah-01,1,0,0.6525,0.3475,0.603085101,0.702007411,0.297992589,0.396914899
2026-05-13,Utah-02,0,1,0.3323,0.6677,0.284355259,0.380261878,0.619738122,0.715644741
2026-05-13,Utah-03,0,1,0.2981,0.7019,0.250216799,0.345951675,0.654048325,0.749783201
2026-05-13,Utah-04,0,1,0.309,0.691,0.261035263,0.356958831,0.643041169,0.738964737
2026-05-13,Vermont-00,1,0,0.7074,0.2926,0.659730272,0.755084557,0.244915443,0.340269728
2026-05-13,Virginia-01,0.2894,0.7106,0.4839,0.5161,0.436113794,0.531650992,0.468349008,0.563886206
2026-05-13,Virginia-02,0.7316,0.2684,0.518,0.482,0.47007777,0.565912243,0.434087757,0.52992223
